namespace,container,pod,cpu,cpu_timestamp,memory,memory_timestamp
social-network,media-memcached,media-memcached-7c887f8cc6-l5q56,0.191023,1711969345814,8.024064e+06,1711969345814
social-network,media-mongodb,media-mongodb-cb6857b9f-gwf5w,5.552054,1711969345939,7.114752e+07,1711969345939
social-network,media-service,media-service-7848df64c4-74h8s,0.024738,1711969345940,2.080768e+06,1711969345940
social-network,nginx-thrift,nginx-thrift-57fdb4c4f9-qn6tv,0.088912,1711969346275,3.3923072e+07,1711969346275
social-network,post-storage-memcached,post-storage-memcached-675b5c57bd-smb49,0.17732,1711969346009,1.712128e+06,1711969346009
social-network,post-storage-mongodb,post-storage-mongodb-5d7bfcd455-t6sdz,5.631249,1711969345867,7.421952e+07,1711969345867
social-network,post-storage-service,post-storage-service-84b659876c-7tt26,0.052091,1711969345118,2.985984e+06,1711969345118
social-network,social-graph-mongodb,social-graph-mongodb-78b95799d7-856w7,5.826542,1711969346058,8.3124224e+07,1711969346058
social-network,social-graph-redis,social-graph-redis-7d9b494f66-px74j,1.908895,1711969345874,1.7772544e+07,1711969345874
social-network,social-graph-service,social-graph-service-55b7888dc7-b6jzj,0.054523,1711969345899,3.600384e+06,1711969345899
kube-system,storage-provisioner,storage-provisioner,1.639591,1711969345527,1.6969728e+07,1711969345527
social-network,text-service,text-service-76cf6557f7-zxtdn,0.030253,1711969346003,7.51616e+06,1711969346003
social-network,unique-id-service,unique-id-service-6b88dd4658-fzx7l,0.022045,1711969345964,2.154496e+06,1711969345964
social-network,url-shorten-memcached,url-shorten-memcached-55d47ccc88-7qv4c,0.191824,1711969345865,1.712128e+06,1711969345865
social-network,url-shorten-mongodb,url-shorten-mongodb-5697666656-cj7vm,5.716242,1711969346063,7.4514432e+07,1711969346063
social-network,url-shorten-service,url-shorten-service-6d8bbf75f8-dgrh6,0.054177,1711969345911,5.738496e+06,1711969345911
social-network,user-memcached,user-memcached-67b7d46c5b-gsgk4,0.195706,1711969345912,7.000064e+06,1711969345912
social-network,user-mention-service,user-mention-service-764c7d97c5-7rw64,0.031598,1711969345934,2.777088e+06,1711969345934
social-network,user-mongodb,user-mongodb-86bb4559d-nmlch,5.749584,1711969345985,1.60350208e+08,1711969345985
social-network,user-service,user-service-74685b9465-8qlhb,0.055026,1711969346062,6.90176e+06,1711969346062
social-network,user-timeline-mongodb,user-timeline-mongodb-687f6576fb-m94rm,5.77553,1711969346042,7.4100736e+07,1711969346042
social-network,user-timeline-redis,user-timeline-redis-6bf758cc4f-5mndw,1.902328,1711969345939,6.311936e+06,1711969345939
social-network,user-timeline-service,user-timeline-service-65d5766796-2wnnp,0.056161,1711969345871,3.330048e+06,1711969345871
social-network,compose-post-service,compose-post-service-866f6d7b74-hl962,0.026779,1711969350968,2.39616e+06,1711969350968
kube-system,coredns,coredns-5d78c9869d-lcldh,2.005534,1711969350567,6.295552e+07,1711969350567
kube-system,etcd,etcd-minikube,19.606951,1711969350809,8.7891968e+07,1711969350809
social-network,home-timeline-redis,home-timeline-redis-7994f7cb85-d89c9,1.911334,1711969351003,6.316032e+06,1711969351003
social-network,home-timeline-service,home-timeline-service-bbc9bdd7b-cndcg,0.03029,1711969351059,2.822144e+06,1711969351059
social-network,jaeger,jaeger-7455bdbc47-jchjt,0.340625,1711969350610,4.2950656e+07,1711969350610
kube-system,kube-apiserver,kube-apiserver-minikube,42.146098,1711969350745,3.74554624e+08,1711969350745
kube-system,kube-controller-manager,kube-controller-manager-minikube,17.220795,1711969350749,1.3299712e+08,1711969350749
kube-system,kube-proxy,kube-proxy-p8wcq,0.75978,1711969350718,7.0623232e+07,1711969350718
kube-system,kube-scheduler,kube-scheduler-minikube,3.355792,1711969350896,7.0230016e+07,1711969350896
social-network,media-frontend,media-frontend-7f4999dcd-n64xn,0.036101,1711969351540,2.5214976e+07,1711969351540
social-network,media-memcached,media-memcached-7c887f8cc6-l5q56,0.191523,1711969350876,8.024064e+06,1711969350876
social-network,media-mongodb,media-mongodb-cb6857b9f-gwf5w,5.566472,1711969351036,7.1155712e+07,1711969351036
social-network,media-service,media-service-7848df64c4-74h8s,0.024774,1711969351032,2.080768e+06,1711969351032
social-network,nginx-thrift,nginx-thrift-57fdb4c4f9-qn6tv,0.089171,1711969351299,3.3923072e+07,1711969351299
social-network,post-storage-memcached,post-storage-memcached-675b5c57bd-smb49,0.178004,1711969350942,1.712128e+06,1711969350942
social-network,post-storage-mongodb,post-storage-mongodb-5d7bfcd455-t6sdz,5.645952,1711969350996,7.4223616e+07,1711969350996
social-network,post-storage-service,post-storage-service-84b659876c-7tt26,0.05219,1711969350995,2.985984e+06,1711969350995
social-network,social-graph-mongodb,social-graph-mongodb-78b95799d7-856w7,5.84117,1711969350968,8.312832e+07,1711969350968
social-network,social-graph-redis,social-graph-redis-7d9b494f66-px74j,1.914221,1711969350979,1.7772544e+07,1711969350979
social-network,social-graph-service,social-graph-service-55b7888dc7-b6jzj,0.054652,1711969350899,3.600384e+06,1711969350899
kube-system,storage-provisioner,storage-provisioner,1.644445,1711969349555,1.697792e+07,1711969349555
social-network,text-service,text-service-76cf6557f7-zxtdn,0.03027,1711969350982,7.51616e+06,1711969350982
social-network,unique-id-service,unique-id-service-6b88dd4658-fzx7l,0.022055,1711969350978,2.154496e+06,1711969350978
social-network,url-shorten-memcached,url-shorten-memcached-55d47ccc88-7qv4c,0.192264,1711969350900,1.712128e+06,1711969350900
social-network,url-shorten-mongodb,url-shorten-mongodb-5697666656-cj7vm,5.735568,1711969351003,7.4518528e+07,1711969351003
social-network,url-shorten-service,url-shorten-service-6d8bbf75f8-dgrh6,0.054276,1711969351011,5.738496e+06,1711969351011
social-network,user-memcached,user-memcached-67b7d46c5b-gsgk4,0.196229,1711969350858,7.000064e+06,1711969350858
social-network,user-mention-service,user-mention-service-764c7d97c5-7rw64,0.031619,1711969351056,2.777088e+06,1711969351056
social-network,user-mongodb,user-mongodb-86bb4559d-nmlch,5.766831,1711969351011,1.60354304e+08,1711969351011
social-network,user-service,user-service-74685b9465-8qlhb,0.055177,1711969350968,6.90176e+06,1711969350968
social-network,user-timeline-mongodb,user-timeline-mongodb-687f6576fb-m94rm,5.792213,1711969350993,7.4100736e+07,1711969350993
social-network,user-timeline-redis,user-timeline-redis-6bf758cc4f-5mndw,1.906982,1711969350942,6.311936e+06,1711969350942
social-network,user-timeline-service,user-timeline-service-65d5766796-2wnnp,0.056273,1711969350939,3.330048e+06,1711969350939
social-network,compose-post-service,compose-post-service-866f6d7b74-hl962,0.026779,1711969355601,2.39616e+06,1711969355601
kube-system,coredns,coredns-5d78c9869d-lcldh,2.010241,1711969355131,6.295552e+07,1711969355131
kube-system,etcd,etcd-minikube,19.657875,1711969355273,8.7908352e+07,1711969355273
social-network,home-timeline-redis,home-timeline-redis-7994f7cb85-d89c9,1.917338,1711969355618,6.316032e+06,1711969355618
social-network,home-timeline-service,home-timeline-service-bbc9bdd7b-cndcg,0.03029,1711969355688,2.822144e+06,1711969355688
social-network,jaeger,jaeger-7455bdbc47-jchjt,0.340987,1711969355180,4.2950656e+07,1711969355180
kube-system,kube-apiserver,kube-apiserver-minikube,42.25501,1711969355325,3.74554624e+08,1711969355325
kube-system,kube-controller-manager,kube-controller-manager-minikube,17.256358,1711969355427,1.3299712e+08,1711969355427
kube-system,kube-proxy,kube-proxy-p8wcq,0.760174,1711969355312,7.0623232e+07,1711969355312
kube-system,kube-scheduler,kube-scheduler-minikube,3.362619,1711969355273,7.0230016e+07,1711969355273
social-network,media-frontend,media-frontend-7f4999dcd-n64xn,0.036101,1711969356174,2.5214976e+07,1711969356174
social-network,media-memcached,media-memcached-7c887f8cc6-l5q56,0.191974,1711969355631,8.024064e+06,1711969355631
social-network,media-mongodb,media-mongodb-cb6857b9f-gwf5w,5.580366,1711969355638,7.1155712e+07,1711969355638
social-network,media-service,media-service-7848df64c4-74h8s,0.024774,1711969355700,2.080768e+06,1711969355700
social-network,nginx-thrift,nginx-thrift-57fdb4c4f9-qn6tv,0.089171,1711969355976,3.3923072e+07,1711969355976
social-network,post-storage-memcached,post-storage-memcached-675b5c57bd-smb49,0.178426,1711969355534,1.712128e+06,1711969355534
social-network,post-storage-mongodb,post-storage-mongodb-5d7bfcd455-t6sdz,5.662959,1711969355699,7.4223616e+07,1711969355699
social-network,post-storage-service,post-storage-service-84b659876c-7tt26,0.05219,1711969355600,2.985984e+06,1711969355600
social-network,social-graph-mongodb,social-graph-mongodb-78b95799d7-856w7,5.855959,1711969355654,8.312832e+07,1711969355654
social-network,social-graph-redis,social-graph-redis-7d9b494f66-px74j,1.918298,1711969355600,1.7772544e+07,1711969355600
social-network,social-graph-service,social-graph-service-55b7888dc7-b6jzj,0.054652,1711969355646,3.600384e+06,1711969355646
kube-system,storage-provisioner,storage-provisioner,1.650254,1711969355272,1.697792e+07,1711969355272
social-network,text-service,text-service-76cf6557f7-zxtdn,0.03027,1711969355602,7.51616e+06,1711969355602
social-network,unique-id-service,unique-id-service-6b88dd4658-fzx7l,0.022055,1711969355639,2.154496e+06,1711969355639
social-network,url-shorten-memcached,url-shorten-memcached-55d47ccc88-7qv4c,0.192701,1711969355474,1.712128e+06,1711969355474
social-network,url-shorten-mongodb,url-shorten-mongodb-5697666656-cj7vm,5.751675,1711969355678,7.4518528e+07,1711969355678
social-network,url-shorten-service,url-shorten-service-6d8bbf75f8-dgrh6,0.054276,1711969355614,5.738496e+06,1711969355614
social-network,user-memcached,user-memcached-67b7d46c5b-gsgk4,0.196652,1711969355436,7.000064e+06,1711969355436
social-network,user-mention-service,user-mention-service-764c7d97c5-7rw64,0.031619,1711969355666,2.777088e+06,1711969355666
social-network,user-mongodb,user-mongodb-86bb4559d-nmlch,5.783945,1711969355550,1.60354304e+08,1711969355550
social-network,user-service,user-service-74685b9465-8qlhb,0.055177,1711969355615,6.90176e+06,1711969355615
social-network,user-timeline-mongodb,user-timeline-mongodb-687f6576fb-m94rm,5.811333,1711969355638,7.620608e+07,1711969355638
social-network,user-timeline-redis,user-timeline-redis-6bf758cc4f-5mndw,1.911364,1711969355583,6.311936e+06,1711969355583
social-network,user-timeline-service,user-timeline-service-65d5766796-2wnnp,0.056273,1711969355496,3.330048e+06,1711969355496
social-network,compose-post-service,compose-post-service-866f6d7b74-hl962,0.026821,1711969360954,2.39616e+06,1711969360954
kube-system,coredns,coredns-5d78c9869d-lcldh,2.014971,1711969360530,6.295552e+07,1711969360530
kube-system,etcd,etcd-minikube,19.724348,1711969360669,8.7908352e+07,1711969360669
social-network,home-timeline-redis,home-timeline-redis-7994f7cb85-d89c9,1.924476,1711969360863,6.316032e+06,1711969360863
social-network,home-timeline-service,home-timeline-service-bbc9bdd7b-cndcg,0.030302,1711969360867,2.822144e+06,1711969360867
social-network,jaeger,jaeger-7455bdbc47-jchjt,0.344645,1711969360627,4.2950656e+07,1711969360627
kube-system,kube-apiserver,kube-apiserver-minikube,42.374465,1711969360817,3.7455872e+08,1711969360817
kube-system,kube-controller-manager,kube-controller-manager-minikube,17.293169,1711969360665,1.3299712e+08,1711969360665
kube-system,kube-proxy,kube-proxy-p8wcq,0.76078,1711969360716,7.0623232e+07,1711969360716
kube-system,kube-scheduler,kube-scheduler-minikube,3.37335,1711969360632,7.0230016e+07,1711969360632
social-network,media-frontend,media-frontend-7f4999dcd-n64xn,0.036101,1711969361451,2.5214976e+07,1711969361451
social-network,media-memcached,media-memcached-7c887f8cc6-l5q56,0.192814,1711969360827,8.024064e+06,1711969360827
social-network,media-mongodb,media-mongodb-cb6857b9f-gwf5w,5.593469,1711969360905,7.1155712e+07,1711969360905
social-network,media-service,media-service-7848df64c4-74h8s,0.024794,1711969360872,2.080768e+06,1711969360872
social-network,nginx-thrift,nginx-thrift-57fdb4c4f9-qn6tv,0.089375,1711969361320,3.3923072e+07,1711969361320
social-network,post-storage-memcached,post-storage-memcached-675b5c57bd-smb49,0.179054,1711969360827,1.712128e+06,1711969360827
social-network,post-storage-mongodb,post-storage-mongodb-5d7bfcd455-t6sdz,5.679789,1711969360855,7.4223616e+07,1711969360855
social-network,post-storage-service,post-storage-service-84b659876c-7tt26,0.052447,1711969360930,2.985984e+06,1711969360930
social-network,social-graph-mongodb,social-graph-mongodb-78b95799d7-856w7,5.87012,1711969360985,8.312832e+07,1711969360985
social-network,social-graph-redis,social-graph-redis-7d9b494f66-px74j,1.924318,1711969360827,1.7772544e+07,1711969360827
social-network,social-graph-service,social-graph-service-55b7888dc7-b6jzj,0.054793,1711969360957,3.600384e+06,1711969360957
kube-system,storage-provisioner,storage-provisioner,1.654405,1711969360539,1.697792e+07,1711969360539
social-network,text-service,text-service-76cf6557f7-zxtdn,0.030296,1711969360940,7.51616e+06,1711969360940
social-network,unique-id-service,unique-id-service-6b88dd4658-fzx7l,0.022074,1711969361019,2.154496e+06,1711969361019
social-network,url-shorten-memcached,url-shorten-memcached-55d47ccc88-7qv4c,0.193148,1711969360924,1.712128e+06,1711969360924
social-network,url-shorten-mongodb,url-shorten-mongodb-5697666656-cj7vm,5.768389,1711969360980,7.4518528e+07,1711969360980
social-network,url-shorten-service,url-shorten-service-6d8bbf75f8-dgrh6,0.054434,1711969360990,5.738496e+06,1711969360990
social-network,user-memcached,user-memcached-67b7d46c5b-gsgk4,0.197278,1711969360980,7.000064e+06,1711969360980
social-network,user-mention-service,user-mention-service-764c7d97c5-7rw64,0.031635,1711969360979,2.777088e+06,1711969360979
social-network,user-mongodb,user-mongodb-86bb4559d-nmlch,5.801275,1711969360902,1.60354304e+08,1711969360902
social-network,user-service,user-service-74685b9465-8qlhb,0.055336,1711969360056,6.90176e+06,1711969360056
social-network,user-timeline-mongodb,user-timeline-mongodb-687f6576fb-m94rm,5.828131,1711969361019,7.620608e+07,1711969361019
social-network,user-timeline-redis,user-timeline-redis-6bf758cc4f-5mndw,1.916982,1711969360930,6.311936e+06,1711969360930
social-network,user-timeline-service,user-timeline-service-65d5766796-2wnnp,0.056483,1711969360932,3.330048e+06,1711969360932
social-network,compose-post-service,compose-post-service-866f6d7b74-hl962,0.026821,1711969366865,2.39616e+06,1711969366865
kube-system,coredns,coredns-5d78c9869d-lcldh,2.020917,1711969366290,6.2963712e+07,1711969366290
kube-system,etcd,etcd-minikube,19.781166,1711969365948,8.7912448e+07,1711969365948
social-network,home-timeline-redis,home-timeline-redis-7994f7cb85-d89c9,1.932624,1711969366929,6.316032e+06,1711969366929
social-network,home-timeline-service,home-timeline-service-bbc9bdd7b-cndcg,0.030302,1711969366534,2.822144e+06,1711969366534
social-network,jaeger,jaeger-7455bdbc47-jchjt,0.345384,1711969365939,4.2950656e+07,1711969365939
kube-system,kube-apiserver,kube-apiserver-minikube,42.633281,1711969366483,3.7455872e+08,1711969366483
kube-system,kube-controller-manager,kube-controller-manager-minikube,17.33763,1711969365966,1.3299712e+08,1711969365966
kube-system,kube-proxy,kube-proxy-p8wcq,0.76168,1711969366553,7.0623232e+07,1711969366553
kube-system,kube-scheduler,kube-scheduler-minikube,3.38084,1711969366868,7.0230016e+07,1711969366868
social-network,media-frontend,media-frontend-7f4999dcd-n64xn,0.036101,1711969367505,2.5214976e+07,1711969367505
social-network,media-memcached,media-memcached-7c887f8cc6-l5q56,0.193348,1711969367032,8.024064e+06,1711969367032
social-network,media-mongodb,media-mongodb-cb6857b9f-gwf5w,5.611171,1711969366890,7.1155712e+07,1711969366890
social-network,media-service,media-service-7848df64c4-74h8s,0.024794,1711969366775,2.080768e+06,1711969366775
social-network,nginx-thrift,nginx-thrift-57fdb4c4f9-qn6tv,0.089375,1711969367311,3.3923072e+07,1711969367311
social-network,post-storage-memcached,post-storage-memcached-675b5c57bd-smb49,0.17961,1711969366312,1.712128e+06,1711969366312
social-network,post-storage-mongodb,post-storage-mongodb-5d7bfcd455-t6sdz,5.703263,1711969367064,7.4223616e+07,1711969367064
social-network,post-storage-service,post-storage-service-84b659876c-7tt26,0.052447,1711969367105,2.985984e+06,1711969367105
social-network,social-graph-mongodb,social-graph-mongodb-78b95799d7-856w7,5.887072,1711969367023,8.312832e+07,1711969367023
social-network,social-graph-redis,social-graph-redis-7d9b494f66-px74j,1.929893,1711969366586,1.7772544e+07,1711969366586
